episode,episode_reward,implementation_shortfall,critic_loss,actor_loss,exploration_noise
41,-0.007969821259723772,0.6820518222474448,0.00015239640894154177,-0.05322853979254702,0.024413407821229048
42,0.04317689063372704,-4.434588012403836,0.00022025674894500833,-0.05974605392726064,0.024273743016759775
43,0.015297369792308082,-1.649552157921903,0.0003279961153221618,-0.05043884668830799,0.0241340782122905
44,-0.04974345775276129,4.8585636951841735,0.00014534619155732873,-0.03905615413824115,0.023994413407821227
45,-0.04438623475736634,4.32273532776054,0.0002024532621613277,-0.03324433428773044,0.023854748603351954
46,-0.043627187281698454,4.247748391243178,0.0001590664204106368,-0.04477112650427961,0.02371508379888268
47,-0.02189522754839353,2.0742901308203727,0.00024473237450923303,-0.05194767922774965,0.023575418994413407
48,0.043783003919833766,-4.493995535260964,6.46357680598159e-05,-0.0296928708539503,0.023435754189944133
49,0.03102642081759522,-3.2200178530340082,0.0002577187269276291,-0.025323210532654808,0.02329608938547486
50,-0.02084674072928716,1.965886368723531,0.00011034145685608331,-0.024198889523900882,0.023156424581005586
51,0.03924902300839933,-4.040175403045225,0.0002737077528799099,-0.036503357989827366,0.023016759776536312
52,0.039178532271902766,-4.038804956361432,9.9990899680308e-05,-0.023856335348226832,0.02287709497206704
53,-0.04253595132609317,4.13691127806247,0.0001424050851334264,-0.017491264412335502,0.022737430167597765
54,-0.0030582848209432865,0.18711269205969927,0.00032596684152655364,-0.020453828273573435,0.02259776536312849
55,0.03471420549199176,-3.589403159889514,0.00013651200397373365,-0.019542128642566464,0.022458100558659218
56,0.011761315065980897,-1.2913374704245655,8.114270637876886e-05,-0.014205250268175443,0.022318435754189944
57,-0.015547203959482555,1.4381624041731982,0.00019996435493014846,-0.021878214570711367,0.02217877094972067
58,-0.0978316372579243,9.66697236745118,0.0001334948131618747,-0.011286144373902896,0.022039106145251397
59,0.018870978820485412,-2.004101016086949,0.00012548356148722132,-0.007045567547318977,0.021899441340782123
60,0.01686052992490421,-1.8034891517819176,0.00010619466123772741,-0.02116574703508764,0.02175977653631285
61,-0.09710671140804533,9.591469432516007,0.00011395737669113036,-0.0021991036956647437,0.021620111731843576
62,-0.0140097971773602,1.2828445276272902,0.0001842597960828718,-0.0015471055542673406,0.021480446927374303
63,-0.021056305280277934,1.9893981953115372,0.00013143903670234902,-0.004006491197578418,0.02134078212290503
64,-0.021325202985298962,2.016626080387624,9.167686408352518e-05,-0.011074744027403343,0.021201117318435755
65,-0.047537262354920576,4.6370451629733225,0.00012446090269669366,-0.013068945310940768,0.021061452513966482
66,0.05550400230331637,-5.666294591817419,0.0001691775913763343,0.002315831106114683,0.020921787709497208
67,-0.008872684613676896,0.7715107165513047,0.00010698877729671403,-0.0011315627108779572,0.020782122905027935
68,0.03871914156601205,-3.9892138464237945,0.00027396956745914797,-0.011257016102742951,0.02064245810055866
69,0.015253643714424192,-1.6428305545867232,0.00022465884218890195,-0.0014933946015666386,0.020502793296089387
70,0.06260778480017799,-6.37904264956137,0.00012375125969569237,-0.004704014346383948,0.020363128491620114
71,-0.030078912431810337,2.8874503595294243,0.00014002049130969386,-0.0010169696263926827,0.02022346368715084
72,0.1171446822021313,-11.832574401379915,0.00013020889772746223,-0.004098211330358224,0.020083798882681563
73,-0.03230928263482725,3.1137105508061467,0.00020363328922054345,-0.006663185864144626,0.01994413407821229
74,-0.030591554546197715,2.942304330914041,8.837752888860712e-05,0.003943744058615939,0.019804469273743016
75,0.07822856764150182,-7.939142536100306,0.00022347522905393288,-0.001168834412551834,0.019664804469273742
76,0.014224884201160151,-1.5393275278292293,0.00019067878972798597,0.0011843116585210124,0.01952513966480447
77,0.051716183490629376,-5.287505789072142,0.00014518330142460837,0.0028303983841837387,0.019385474860335195
78,-0.12426375509346342,12.310849649440684,0.00036964877005044657,-0.0003316669003126377,0.01924581005586592
79,0.08586569297954416,-8.701801652669388,0.00013605225350578402,6.040603036946518e-05,0.019106145251396648
80,0.03582498197796284,-3.7018160757022827,0.00018597567817757105,0.003919817285838164,0.018966480446927374
81,-0.035875793912394344,3.468818329847153,0.00021664987346188118,-0.010508844519119922,0.0188268156424581
82,0.002633157267566687,-0.38107860290794804,0.0001455379081116758,0.004126556179302232,0.018687150837988824
83,-0.07305368505488366,7.187229038811921,0.00014388699026380729,-9.001008930844547e-05,0.01854748603351955
84,-0.012466799817266455,1.130581562492182,0.00010099188925756213,-0.0011769777355839937,0.018407821229050277
85,-0.012313477124465864,1.110336419023497,0.00013795139027104788,-0.0009773327994340995,0.018268156424581003
86,-0.010694204128861712,0.9513370883989296,0.00013795793733373506,-0.008597137247457282,0.01812849162011173
87,0.07790369128348545,-7.9083167115037725,0.00011702376995552784,0.0015627050261106125,0.017988826815642456
88,0.06498491407183002,-6.616384377459468,0.00020179762237497478,-0.0026956727818114668,0.017849162011173182
89,-0.027230191258252632,2.606727113652852,0.00032755896183240174,-0.015524792568869074,0.01770949720670391
90,-0.05831423406884962,5.715422216329259,0.0001261055675953594,-0.004870545851630946,0.017569832402234635
91,-0.06176055808263313,6.05978935554279,0.0001408537825634862,0.0009300429742131813,0.01743016759776536
92,0.013799093014808523,-1.4963574572779663,0.00013748184088117823,-7.123893142077736e-05,0.017290502793296088
93,-0.04361171428199596,4.243939699368525,0.0001214689798303184,0.0017711054406378973,0.017150837988826814
94,0.11860490361799667,-11.975911126855465,0.0002251507275064426,0.0007113736602117515,0.01701117318435754
95,-0.0670129198559974,6.585067300865006,7.872724379201767e-05,-0.003370904815750737,0.016871508379888267
96,-0.015238921460635248,1.4085988182147844,0.0001792321013808999,-0.0011077824393171938,0.016731843575418993
97,0.1065989922341764,-10.775359907275714,0.00035736973027352857,0.005997850063260778,0.01659217877094972
98,0.02572048819631389,-2.688546411039752,0.00014505853275716967,0.0008012983793166805,0.016452513966480446
99,-0.017933898952274187,1.675418614041007,0.00020587626567814202,0.002778805497323851,0.016312849162011173
100,-0.08758561328685473,8.643067881609184,0.0002528894313509446,-0.0011303689861401124,0.0161731843575419
101,0.008388669538400378,-0.9551279584989487,0.00015219062230011489,-0.00045188214937203896,0.016033519553072625
102,-0.03893958539849579,3.7775565978471235,0.00017516872804434542,0.007830171196264526,0.015893854748603352
103,0.019890538731639436,-2.10483219188734,0.00020488103107155044,-0.004714576705721733,0.015754189944134078
104,0.01802428759080354,-1.9183667108886624,7.936106579205124e-05,0.0006196545891815474,0.015614525139664805
105,0.022788854078907964,-2.3957627982100576,0.00010931809034234972,-0.0038318298813869093,0.01547486033519553
106,-0.033974570980121896,3.282474875566976,0.00015967045768308286,-0.009346867477351471,0.015335195530726257
107,-0.008448522719262427,0.7282411060696887,0.000158056748556057,-0.00013589990799171955,0.015195530726256982
108,-0.04398474231890272,4.281993974277327,0.00013489755667673182,-0.001644301953212991,0.01505586592178771
109,0.01332718407559245,-1.4491984102190116,0.00011825326560544779,0.001366386588431528,0.014916201117318435
110,-0.0228658263056085,2.169802001035407,0.00014335752404358206,0.0001697128398963645,0.014776536312849163
111,0.0902016670990791,-9.138347771911953,0.00011098305528693252,-0.0028410851819338787,0.014636871508379888
112,0.04785251994582333,-4.902004042759756,0.00022867216628628966,0.0004000125080350831,0.014497206703910616
113,0.109399465997011,-11.056875633377416,0.00015337763178973772,-0.0003466157888814934,0.014357541899441342
114,0.003710005213032444,-0.4882093256038189,0.00014280298228862124,-0.006473517917534947,0.014217877094972069
115,0.00627294004365832,-0.7429922440070129,0.00011538397778714399,0.0004282445426949608,0.014078212290502795
116,0.025530414195728064,-2.6689543235357434,0.00019100322559446035,-0.0011265358371160875,0.013938547486033518
117,-0.04364644333169119,4.248268617585424,0.00015687703990399784,-0.011629588385531745,0.013798882681564248
118,-0.0278996345976301,2.6741786660099933,0.00019853150840014563,-0.0023648533513138644,0.01365921787709497
119,0.03467137914373666,-3.586527701318687,6.0042645223716055e-05,-0.0071648786952762545,0.0135195530726257
120,-0.020757556068204203,1.960564505540546,0.00011699575283846663,0.0030124900426238095,0.013379888268156424
121,-0.02417786311623351,2.301384506537559,0.0002822597565768143,-0.00506128989657721,0.013240223463687154
122,0.07876069827967497,-7.993211954672901,9.337973511828204e-05,-0.0011729963903011102,0.013100558659217876
123,0.029642565505140727,-3.0794870504919913,0.00017522786088577773,-0.005395911861328822,0.012960893854748606
124,-0.014817429101410281,1.3661936068207297,0.00014873557730213125,0.00829441920739003,0.01282122905027933
125,0.02228293691743421,-2.3430832374809256,0.0001245284795405515,-0.0009710108772327592,0.012681564245810056
126,0.03795715492877026,-3.911942773783778,0.00015740888058315118,-0.00221886675347982,0.012541899441340782
127,0.011628757934859946,-1.2781283107773902,0.00011706702309038766,0.004262282358331598,0.012402234636871508
128,-0.06768764830460697,6.65282696280677,0.0001883486792488041,0.0026955240109204064,0.012262569832402235
129,-0.008056205081114296,0.6897357322968105,0.00021947370628165879,-0.0002984889747012484,0.012122905027932961
130,0.009892086648491899,-1.1041191757432927,0.00013269285981149328,-0.0027962232924673433,0.011983240223463688
131,-0.06290686914999809,6.175125275665735,0.00019126052498013581,0.0026937341561738045,0.011843575418994414
132,0.0070253277669954225,-0.8181135847636511,0.0001041119471202612,-0.00027100150711852576,0.01170391061452514
133,-0.07082178094114541,6.9671929216428055,0.00010183132299608876,0.0003798594591481379,0.011564245810055867
134,0.05131419167024808,-5.24758400493856,0.000245193857317655,-0.001173303740824686,0.01142458100558659
135,0.013828882966949636,-1.5002471356645515,0.00020277609703013544,-0.005109496534730698,0.01128491620111732
136,0.019156630619516616,-2.0329829497290177,0.0003096300089293453,-0.005862221134745773,0.011145251396648043
137,-0.015004591440395084,1.3845109688080157,0.00018888836763092083,0.0030398201708146284,0.011005586592178773
138,0.01882727079683038,-1.9985490950015077,0.0002056775337248386,0.0013505009084646038,0.010865921787709495
139,0.023138503112231982,-2.429993790790121,0.00022965396875934894,-4.162030891832633e-05,0.010726256983240225
140,-0.06920318827441402,6.804728380728093,0.00010021902359845106,0.0007692817132005556,0.010586592178770948
141,0.04532855655080369,-4.648213621901178,0.0002126520487486748,0.000250984467488944,0.010446927374301678
142,-0.11127991433868978,11.01185963184443,0.0001403408287987033,0.0025867293856367338,0.010307262569832401
143,0.04187456791120351,-4.303945189356938,0.000170387862253895,-0.0015743200584356035,0.010167597765363127
144,-0.014242428373772016,1.3088357603339347,0.00014492404865928406,0.0007983166100407205,0.010027932960893854
145,-0.022515494010574635,2.1363481919254923,0.0001709210518179943,-0.00025201950519146947,0.00988826815642458
146,0.12607489269393565,-12.722816340006176,0.00010738346407035968,0.002110032548813322,0.009748603351955307
147,0.05456755922341399,-5.572008431966253,0.0002061916232958911,0.002996562432463018,0.009608938547486033
148,-0.11071805707287292,10.956688902300769,0.00016497859796122446,-0.002693672635318381,0.00946927374301676
149,0.08897461910421164,-9.012221168505604,0.00015448113078766535,-0.0024853719965494516,0.009329608938547486
150,0.03635580056875586,-3.753819726525194,0.00010291931206086965,-0.0005325860318538002,0.009189944134078212
151,0.13592897439642387,-13.708103198967521,0.00021450288473109634,0.0036493128388190915,0.009050279329608939
152,0.023632727858565225,-2.4789365086641766,0.000233547163876999,-0.0021743132813727287,0.008910614525139665
153,0.022336040368685806,-2.349396180981543,0.00011892587451801047,0.0010814552915358318,0.008770949720670392
154,-0.03232827363533528,3.1170325958179887,0.0001459805046830996,-0.001750102206720337,0.008631284916201118
155,-0.053319901896523636,5.217065140051531,0.00013229704413665134,-0.0020142225882159174,0.008491620111731844
156,-0.02505005579516363,2.389780557904402,0.00010607578004322386,-0.003260057769442591,0.00835195530726257
157,-0.024716471822708103,2.356309072075973,0.00016579835091041549,0.0003644639754230486,0.008212290502793297
158,0.10117994207834727,-10.232668847905884,0.0001875962590442426,-0.000592066398636164,0.008072625698324024
159,-0.08798670507501928,8.68364624399544,0.00016390087619650573,-0.0014631061939575831,0.00793296089385475
160,0.01590815468197573,-1.7067435549535617,0.00016243040380470948,0.000697606995305471,0.007793296089385476
161,0.00956244656443095,-1.0709970311324923,0.00022122952696407056,-0.0045453247805525565,0.007653631284916203
162,0.12547465455847567,-12.663457956732344,0.0001830364869240007,-0.0029538879930722135,0.007513966480446929
163,0.09724419835142205,-9.840433361677995,6.790016400776834e-05,-0.000862121724291567,0.007374301675977652
164,-0.05282785468682706,5.16677469676624,0.00013987315901205607,-0.0009072160993239572,0.007234636871508382
165,-0.015815816367049842,1.4663105437513764,7.737791731019119e-05,0.00024979627092829314,0.007094972067039105
166,-0.04130502732164255,4.014775486061012,0.00023627984748856863,-0.0023476712173590084,0.006955307262569835
167,-0.09257347428784,9.142240994940948,7.874686885609751e-05,-0.004712477212547875,0.006815642458100558
168,0.01813691230997497,-1.9287532213402159,0.00022216449100686126,-0.003237837890497666,0.006675977653631288
169,-0.0035737973051072377,0.24254453857490432,0.0002456732444038431,-0.0002092074979579163,0.0065363128491620105
170,-0.029050236946227177,2.78952917228618,0.0001224313075915937,-0.0032615092870892396,0.00639664804469274
171,-0.0035539398375992637,0.23911067739395264,0.00023140314663208785,-0.0026383266458706958,0.006256983240223463
172,0.02123514200449253,-2.2396341914006825,0.0001510674219410988,-0.0035962850971477563,0.00611731843575419
173,0.048386449385986074,-4.953734804697277,0.00015917469243272503,0.005659657359835192,0.005977653631284916
174,-0.019889160043872155,1.874123349274896,0.00018946656022920833,-0.002081179066689136,0.0058379888268156425
175,-0.03309268479414858,3.1934190183050504,0.00010267979308415295,-0.0006620300171810738,0.005698324022346369
176,-0.02498598063457139,2.383411153242463,0.00021899560253556635,8.009269162121801e-07,0.005558659217877095
177,0.0683285030559154,-6.948211362372007,0.00017854387204185084,0.0025110239488088776,0.005418994413407822
178,-0.01036115229489638,0.9199241607788053,0.00015009787709668475,0.0020882023815638247,0.005279329608938548
179,-0.0881283539123311,8.697376981724233,0.0001068994341618678,0.0021968059592415495,0.005139664804469275
180,-0.04539023492359518,4.42214407121746,0.00010520634087745901,0.0056587691449640435,0.005000000000000001
